ID,mes,cuit,provincia,destino,monto,tipo,cuitl,juris,provins
4282,04/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
4283,04/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
4284,04/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
4285,04/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
4286,04/2019,30-62554374-2,JN,JN,3096098.71,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
4287,04/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
4288,04/2019,30-68784108-1,JN,JN,195113.22,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
4289,04/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
4290,04/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
4291,04/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
4292,04/2019,33-54625963-9,JN,JN,27956021.27,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
4293,04/2019,33-54625963-9,JN,JN,2820000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
4994,03/2019,30-54635216-8,JN,JN,1812881.04,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
4995,03/2019,30-54635216-8,JN,JN,614000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
4996,03/2019,30-54640458-3,JN,JN,1980299.15,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
4997,03/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
4998,03/2019,30-54660726-3,JN,JN,2483341.79,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
4999,03/2019,30-54660726-3,JN,JN,740000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
5000,03/2019,30-56394131-2,JN,JN,8830757.73,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
5001,03/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
5002,03/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
5003,03/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
5004,03/2019,30-59033015-5,JN,JN,617524.32,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
5005,03/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
5006,03/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
5007,03/2019,30-62554374-2,JN,JN,3832716.23,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
5008,03/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
5009,03/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
5010,03/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
5011,03/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
5012,03/2019,30-68784108-1,JN,JN,387598.41,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
5013,03/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
5014,03/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
5015,03/2019,33-54625963-9,JN,JN,3090000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
5016,03/2019,33-54625963-9,JN,JN,27563217.01,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
6150,02/2019,30-54635216-8,JN,JN,532000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
6151,02/2019,30-54635216-8,JN,JN,2348352.77,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
6152,02/2019,30-54640458-3,JN,JN,2208860.8,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
6153,02/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
6154,02/2019,30-54660726-3,JN,JN,670000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
6155,02/2019,30-54660726-3,JN,JN,3487413.31,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
6156,02/2019,30-56394131-2,JN,JN,10462484.34,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
6157,02/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
6158,02/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
6159,02/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
6160,02/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
6161,02/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
6162,02/2019,30-59033015-5,JN,JN,738884.13,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
6163,02/2019,30-62554374-2,JN,JN,5024914.22,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
6164,02/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
6165,02/2019,30-62554374-2,JN,JN,780000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
6166,02/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
6167,02/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
6168,02/2019,30-68784108-1,JN,JN,630548.72,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
6169,02/2019,33-54625963-9,JN,JN,32843981.56,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
6170,02/2019,33-54625963-9,JN,JN,2570000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
6171,02/2019,33-54625963-9,JN,JN,4440000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
6172,02/2019,33-54625963-9,JN,JN,132000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
7834,01/2019,30-54635216-8,JN,JN,484000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
7835,01/2019,30-54635216-8,JN,JN,2610664.13,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
7836,01/2019,30-54640458-3,JN,JN,2495974.96,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
7837,01/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
7838,01/2019,30-54660726-3,JN,JN,680000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
7839,01/2019,30-54660726-3,JN,JN,3903533.31,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
7840,01/2019,30-56394131-2,JN,JN,12488818.83,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
7841,01/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
7842,01/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
7843,01/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
7844,01/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
7845,01/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
7846,01/2019,30-59033015-5,JN,JN,856150.77,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
7847,01/2019,30-62554374-2,JN,JN,5953191.58,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
7848,01/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
7849,01/2019,30-62554374-2,JN,JN,760000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
7850,01/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
7851,01/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
7852,01/2019,30-68784108-1,JN,JN,750618.72,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
7853,01/2019,33-54625963-9,JN,JN,32828339.02,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
7854,01/2019,33-54625963-9,JN,JN,4660000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
7855,01/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
7856,01/2019,33-54625963-9,JN,JN,2610000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
9743,12/2018,30-54635216-8,JN,JN,586237.99,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
9744,12/2018,30-54635216-8,JN,JN,1721632.0,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
9745,12/2018,30-54640458-3,JN,JN,2336695.95,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
9746,12/2018,30-54640458-3,JN,JN,1142842.27,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
9747,12/2018,30-54660726-3,JN,JN,804539.52,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
9748,12/2018,30-54660726-3,JN,JN,2592120.93,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
9749,12/2018,30-56394131-2,JN,JN,9279423.42,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
9750,12/2018,30-56394131-2,JN,JN,3367916.15,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
9751,12/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
9752,12/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
9753,12/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
9754,12/2018,30-59033015-5,JN,JN,157932.03,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
9755,12/2018,30-59033015-5,JN,JN,629843.14,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
9756,12/2018,30-62554374-2,JN,JN,3983891.06,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
9757,12/2018,30-62554374-2,JN,JN,949257.93,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
9758,12/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
9759,12/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
9760,12/2018,30-68784108-1,JN,JN,115815.26,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
9761,12/2018,30-68784108-1,JN,JN,539633.39,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
9762,12/2018,30-70778883-2,JN,JN,28252670.13,Comp. Tarifaria,30707788832,CORRIENTES,CORRIENTES
9763,12/2018,33-54625963-9,JN,JN,31019948.58,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
9764,12/2018,33-54625963-9,JN,JN,179684.97,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
9765,12/2018,33-54625963-9,JN,JN,6655372.02,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
9766,12/2018,33-54625963-9,JN,JN,3559193.43,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
11947,11/2018,30-54635216-8,JN,JN,612697.26,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
11948,11/2018,30-54635216-8,JN,JN,2932676.57,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
11949,11/2018,30-54640458-3,JN,JN,2789016.07,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
11950,11/2018,30-54640458-3,JN,JN,1019879.6,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
11951,11/2018,30-54660726-3,JN,JN,776444.5,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
11952,11/2018,30-54660726-3,JN,JN,3577504.12,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
11953,11/2018,30-56394131-2,JN,JN,14051987.55,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
11954,11/2018,30-56394131-2,JN,JN,3245469.52,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
11955,11/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
11956,11/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
11957,11/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
11958,11/2018,30-59033015-5,JN,JN,152416.94,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
11959,11/2018,30-59033015-5,JN,JN,971028.07,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
11960,11/2018,30-62554374-2,JN,JN,6790436.58,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
11961,11/2018,30-62554374-2,JN,JN,915054.38,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
11962,11/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
11963,11/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
11964,11/2018,30-68784108-1,JN,JN,111703.35,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
11965,11/2018,30-68784108-1,JN,JN,837491.57,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
11966,11/2018,30-70778883-2,JN,JN,30655639.5,Comp. Tarifaria,30707788832,CORRIENTES,CORRIENTES
11967,11/2018,33-54625963-9,JN,JN,37017906.06,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
11968,11/2018,33-54625963-9,JN,JN,3172558.3,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
11969,11/2018,33-54625963-9,JN,JN,6411407.8,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
11970,11/2018,33-54625963-9,JN,JN,173210.58,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
14153,10/2018,30-54635216-8,JN,JN,588672.46,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
14154,10/2018,30-54635216-8,JN,JN,1512335.35,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
14155,10/2018,30-54640458-3,JN,JN,1800995.14,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
14156,10/2018,30-54640458-3,JN,JN,892035.66,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
14157,10/2018,30-54660726-3,JN,JN,744244.77,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
14158,10/2018,30-54660726-3,JN,JN,1851361.24,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
14159,10/2018,30-56394131-2,JN,JN,7483332.61,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
14160,10/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
14161,10/2018,30-56394131-2,JN,JN,3141826.19,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
14162,10/2018,30-59033015-5,JN,JN,146096.1,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
14163,10/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
14164,10/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
14165,10/2018,30-59033015-5,JN,JN,478910.21,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
14166,10/2018,30-62554374-2,JN,JN,2995803.98,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
14167,10/2018,30-62554374-2,JN,JN,883855.97,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
14168,10/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
14169,10/2018,30-68784108-1,JN,JN,107503.23,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
14170,10/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
14171,10/2018,30-68784108-1,JN,JN,426198.77,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
14172,10/2018,30-70778883-2,JN,JN,20161644.74,Comp. Tarifaria,30707788832,CORRIENTES,CORRIENTES
14173,10/2018,33-54625963-9,JN,JN,21208563.67,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
14174,10/2018,33-54625963-9,JN,JN,3271173.69,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
14175,10/2018,33-54625963-9,JN,JN,167305.03,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
14176,10/2018,33-54625963-9,JN,JN,6219452.79,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
16365,09/2018,30-54635216-8,JN,JN,504209.66,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
16366,09/2018,30-54635216-8,JN,JN,1690584.1,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
16367,09/2018,30-54640458-3,JN,JN,2039261.14,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
16368,09/2018,30-54640458-3,JN,JN,785458.63,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
16369,09/2018,30-54660726-3,JN,JN,635341.23,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
16370,09/2018,30-54660726-3,JN,JN,2026429.92,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
16371,09/2018,30-56394131-2,JN,JN,7828169.19,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
16372,09/2018,30-56394131-2,JN,JN,2719567.62,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
16373,09/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
16374,09/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
16375,09/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
16376,09/2018,30-59033015-5,JN,JN,124718.21,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
16377,09/2018,30-59033015-5,JN,JN,534120.43,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
16378,09/2018,30-62554374-2,JN,JN,3330660.2,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
16379,09/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
16380,09/2018,30-62554374-2,JN,JN,762696.86,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
16381,09/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
16382,09/2018,30-68784108-1,JN,JN,92296.03,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
16383,09/2018,30-68784108-1,JN,JN,416511.49,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
16384,09/2018,30-70778883-2,JN,JN,24016349.37,Comp. Tarifaria,30707788832,CORRIENTES,CORRIENTES
16385,09/2018,33-54625963-9,JN,JN,24774455.37,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
16386,09/2018,33-54625963-9,JN,JN,5398901.67,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
16387,09/2018,33-54625963-9,JN,JN,2759061.02,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
16388,09/2018,33-54625963-9,JN,JN,144370.83,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
18578,08/2018,30-54635216-8,JN,JN,432886.04,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
18579,08/2018,30-54635216-8,JN,JN,1820307.35,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
18580,08/2018,30-54640458-3,JN,JN,2402826.82,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
18581,08/2018,30-54640458-3,JN,JN,809670.52,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
18582,08/2018,30-54660726-3,JN,JN,544025.8,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
18583,08/2018,30-54660726-3,JN,JN,2587743.44,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
18584,08/2018,30-56394131-2,JN,JN,8284649.71,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
18585,08/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
18586,08/2018,30-56394131-2,JN,JN,2354287.3,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
18587,08/2018,30-59033015-5,JN,JN,117472.18,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
18588,08/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
18589,08/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
18590,08/2018,30-59033015-5,JN,JN,574336.69,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
18591,08/2018,30-62554374-2,JN,JN,2892679.92,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
18592,08/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
18593,08/2018,30-62554374-2,JN,JN,658658.79,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
18594,08/2018,30-68784108-1,JN,JN,79388.13,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
18595,08/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
18596,08/2018,30-68784108-1,JN,JN,466961.58,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
18597,08/2018,30-70778883-2,JN,JN,7470463.11,Comp. Tarifaria,30707788832,CORRIENTES,CORRIENTES
18598,08/2018,33-54625963-9,JN,JN,22693960.81,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
18599,08/2018,33-54625963-9,JN,JN,124677.48,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
18600,08/2018,33-54625963-9,JN,JN,4684075.01,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
18601,08/2018,33-54625963-9,JN,JN,2152007.18,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
20793,07/2018,30-54635216-8,JN,JN,2468193.24,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
20794,07/2018,30-54635216-8,JN,JN,399147.31,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
20795,07/2018,30-54660726-3,JN,JN,501373.21,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
20796,07/2018,30-54660726-3,JN,JN,3102735.38,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
20797,07/2018,30-56394131-2,JN,JN,11149486.57,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
20798,07/2018,30-56394131-2,JN,JN,2174185.53,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
20799,07/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
20800,07/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
20801,07/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
20802,07/2018,30-59033015-5,JN,JN,108262.15,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
20803,07/2018,30-59033015-5,JN,JN,739668.03,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
20804,07/2018,30-62554374-2,JN,JN,4712624.34,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
20805,07/2018,30-62554374-2,JN,JN,561226.63,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
20806,07/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
20807,07/2018,30-68784108-1,JN,JN,73226.52,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
20808,07/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
20809,07/2018,30-68784108-1,JN,JN,588696.93,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
20810,07/2018,33-54625963-9,JN,JN,25867827.46,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
20811,07/2018,33-54625963-9,JN,JN,4327533.63,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
20812,07/2018,33-54625963-9,JN,JN,115087.42,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
20813,07/2018,33-54625963-9,JN,JN,2177718.83,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
23009,06/2018,30-54635216-8,JN,JN,2934407.06,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
23010,06/2018,30-54635216-8,JN,JN,343548.18,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
23011,06/2018,30-54660726-3,JN,JN,434366.65,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
23012,06/2018,30-54660726-3,JN,JN,3831616.65,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
23013,06/2018,30-56394131-2,JN,JN,11145984.87,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
23014,06/2018,30-56394131-2,JN,JN,1833203.87,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
23015,06/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
23016,06/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
23017,06/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
23018,06/2018,30-59033015-5,JN,JN,93793.34,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
23019,06/2018,30-59033015-5,JN,JN,696522.68,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
23020,06/2018,30-62554374-2,JN,JN,4255949.24,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
23021,06/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
